from,to,value
New Jersey,Nebraska,1998.0660710350521
New Jersey,Nevada,3632.1721292980387
New Jersey,New Hampshire,427.74510075277624
New Jersey,New Jersey,0.0
New Jersey,New Mexico,2846.1859545038055
New Jersey,New York,210.69564146260393
New Jersey,North Carolina,695.7858967935866
New Jersey,North Dakota,2166.034209075214
New Jersey,Ohio,698.7068293383742
New Jersey,Oklahoma,2029.0189353202136
New Jersey,Oregon,3876.749095464624
New Jersey,Pennsylvania,229.89431050853224
New Jersey,Rhode Island,295.7128738950609
New Jersey,South Carolina,915.0757495892527
New Jersey,South Dakota,2089.0933341511322
New Jersey,Tennessee,1179.114660265336
New Jersey,Texas,2312.55363361458
New Jersey,Utah,3147.3654316906986
New Jersey,Vermont,442.6559323374868
New Jersey,Virginia,422.49184958167314
New Jersey,Washington,3789.4586207732764
New Jersey,West Virginia,588.2440840378068
New Jersey,Wisconsin,1315.9985859567166
New Jersey,Wyoming,2726.133635028045
New Mexico,Alabama,1809.2320293287282
New Mexico,Alaska,4371.2157723638575
New Mexico,Arizona,492.00503390249196
New Mexico,Arkansas,1264.7703088732403
New Mexico,California,1223.9931491475734
New Mexico,Colorado,476.6421116049054
New Mexico,Connecticut,3001.36107319631
New Mexico,Delaware,2759.2903083457322
New Mexico,Florida,2455.734186872201
New Mexico,Georgia,2091.1278336007877
New Mexico,Hawaii,5202.3696965664085
New Mexico,Idaho,1260.0929015458446
New Mexico,Illinois,1636.6209467907736
New Mexico,Indiana,1848.7559554286738
New Mexico,Iowa,1385.617126179101
New Mexico,Kansas,942.4799276851634
New Mexico,Kentucky,1956.3885227643839
New Mexico,Louisiana,1400.6943745028411
New Mexico,Maine,3304.190174781592
New Mexico,Maryland,2647.2575436720344
New Mexico,Massachusetts,3106.9756967289477
New Mexico,Michigan,2090.2711270083564
New Mexico,Minnesota,1594.9082164403892
New Mexico,Mississippi,1547.558426195003
New Mexico,Missouri,1307.5478950065
New Mexico,Montana,1389.030425922175
New Mexico,Nebraska,988.1832123496789
New Mexico,Nevada,1038.9025025846393
New Mexico,New Hampshire,3115.8017459253224
New Mexico,New Jersey,2846.1859545038055
New Mexico,New Mexico,0.0
New Mexico,New York,2825.8022078719005
New Mexico,North Carolina,2396.6682757758776
New Mexico,North Dakota,1510.1629656588036
New Mexico,Ohio,2151.7989716744323
New Mexico,Oklahoma,850.5378223460608
New Mexico,Oregon,1728.1679393963618
New Mexico,Pennsylvania,2620.9273709492286
New Mexico,Rhode Island,3105.0815423150666
New Mexico,South Carolina,2320.1302393866736
New Mexico,South Dakota,1202.2469066735
New Mexico,Tennessee,1775.3376062882105
New Mexico,Texas,913.0205999746228
New Mexico,Utah,770.5030117204855
New Mexico,Vermont,3032.5135209351974
New Mexico,Virginia,2528.285737730965
New Mexico,Washington,1886.0808096193475
New Mexico,West Virginia,2285.487080067178
New Mexico,Wisconsin,1764.7689660945427
New Mexico,Wyoming,885.1405477333955
New York,Alabama,1472.457887618476
New York,Alaska,5362.9526015292395
New York,Arizona,3306.77985024474
New York,Arkansas,1709.2227534151289
New York,California,3872.2185484543
New York,Colorado,2573.1645390663202
New York,Connecticut,192.25097473199384
New York,Delaware,320.17734484921635
New York,Florida,1713.918762413145
New York,Georgia,1270.205326390695
New York,Hawaii,7858.930255551162
New York,Idaho,3182.37747507005
New York,Illinois,1189.66215410151
New York,Indiana,982.8354498871456
New York,Iowa,1504.6842212226381
New York,Kansas,1884.5388557322385
New York,Kentucky,967.6666677126055
New York,Louisiana,1936.530037424029
New York,Maine,530.1304116116161
New York,Maryland,378.83891894946186
New York,Massachusetts,281.7186618471739
New York,Michigan,793.2962915129131
New York,Minnesota,1563.979459338923
New York,Mississippi,1666.322384138425
New York,Missouri,1524.4956392750164
New York,Montana,2838.775460068924
New York,Nebraska,1935.7454981106946
New York,Nevada,3564.367754706038
New York,New Hampshire,311.00153396839977
New York,New Jersey,210.69564146260393
New York,New Mexico,2825.8022078719005
New York,New York,0.0
New York,North Carolina,839.4898260785093
New York,North Dakota,2037.336856170031
New York,Ohio,682.3722089088717
New York,Oklahoma,2033.1010812624704
New York,Oregon,3766.4831354886337
New York,Pennsylvania,257.5136347489364
New York,Rhode Island,289.43028755335473
New York,South Carolina,1062.48099564537
New York,South Dakota,1991.3482307031709
New York,Tennessee,1239.6987182558892
New York,Texas,2356.2058665543364
New York,Utah,3075.3848370195556
New York,Vermont,277.00939265494816
New York,Virginia,560.7543646665756
New York,Washington,3664.295843003426
New York,West Virginia,652.7406096267623
New York,Wisconsin,1210.078244946734
New York,Wyoming,2639.405730031921
North Carolina,Alabama,714.8246442670276
North Carolina,Alaska,5685.19308870568
North Carolina,Arizona,2887.991483096419
North Carolina,Arkansas,1142.3747039939967
North Carolina,California,3568.719284610584
North Carolina,Colorado,2279.6015389313657
North Carolina,Connecticut,902.765196111695
North Carolina,Delaware,558.7399435216222
North Carolina,Florida,892.5459849812287
North Carolina,Georgia,455.0500116188685
North Carolina,Hawaii,7586.245872575331
North Carolina,Idaho,3082.033465048543
North Carolina,Illinois,959.9827525576463
North Carolina,Indiana,736.0645505822858
North Carolina,Iowa,1358.9047296428994
North Carolina,Kansas,1533.2977295283602
North Carolina,Kentucky,489.5739369912578
North Carolina,Louisiana,1223.8217960627662
North Carolina,Maine,1339.9969272720693
North Carolina,Maryland,465.18315221602285
North Carolina,Massachusetts,1024.5728575509643
North Carolina,Michigan,947.090200890449
North Carolina,Minnesota,1628.6656423039385
North Carolina,Mississippi,962.9538886775463
North Carolina,Missouri,1150.8281779238364
North Carolina,Montana,2828.746419646281
North Carolina,Nebraska,1717.7481733542916
North Carolina,Nevada,3301.202945001339
North Carolina,New Hampshire,1119.9138572228317
North Carolina,New Jersey,695.7858967935866
North Carolina,New Mexico,2396.6682757758776
North Carolina,New York,839.4898260785093
North Carolina,North Carolina,0.0
North Carolina,North Dakota,2113.9462563452626
North Carolina,Ohio,589.3057496689327
North Carolina,Oklahoma,1546.6744814768178
North Carolina,Oregon,3686.225510486804
North Carolina,Pennsylvania,596.6630667440388
North Carolina,Rhode Island,985.0397573257783
North Carolina,South Carolina,222.99561815753975
North Carolina,South Dakota,1924.3520609850873
North Carolina,Tennessee,622.0876322582641
North Carolina,Texas,1723.8364892308373
North Carolina,Utah,2842.574353875167
North Carolina,Vermont,1114.141192408259
North Carolina,Virginia,279.12787566298
North Carolina,Washington,3658.691117080508
North Carolina,West Virginia,334.15348027029256
North Carolina,Wisconsin,1272.0708554444382
North Carolina,Wyoming,2486.236316355049
North Dakota,Alabama,1969.2298048407697
North Dakota,Alaska,3609.5868859819334
North Dakota,Arizona,1818.26938612071
North Dakota,Arkansas,1526.518134946352
North Dakota,California,2070.940316265748
North Dakota,Colorado,1042.2118315830594
North Dakota,Connecticut,2228.24717258425
North Dakota,Delaware,2151.442655603018
North Dakota,Florida,2700.688020334908
North Dakota,Georgia,2106.152448517668
North Dakota,Hawaii,5893.981227843654
North Dakota,Idaho,1192.9754481128948
North Dakota,Illinois,1175.1149897640212
North Dakota,Indiana,1379.802354697
North Dakota,Iowa,803.1814429527722
North Dakota,Kansas,1031.5008921786552
North Dakota,Kentucky,1648.310895186096
North Dakota,Louisiana,1940.3359303217405
North Dakota,Maine,2350.1155902048913
North Dakota,Maryland,2074.3525588248285
North Dakota,Massachusetts,2289.5133753701457
North Dakota,Michigan,1276.089389758149
North Dakota,Minnesota,493.53894460175866
North Dakota,Mississippi,1852.0487455591538
North Dakota,Missouri,1177.8215479310481
North Dakota,Montana,808.1950118169642
North Dakota,Nebraska,722.3655497952949
North Dakota,Nevada,1734.1942163591402
North Dakota,New Hampshire,2233.624997775713
North Dakota,New Jersey,2166.034209075214
North Dakota,New Mexico,1510.1629656588036
North Dakota,New York,2037.336856170031
North Dakota,North Carolina,2113.9462563452626
North Dakota,North Dakota,0.0
North Dakota,Ohio,1572.2354734262574
North Dakota,Oklahoma,1351.5070402730832
North Dakota,Oregon,1745.2701568668265
North Dakota,Pennsylvania,1953.3962280217313
North Dakota,Rhode Island,2316.964222712249
North Dakota,South Carolina,2188.27616001851
North Dakota,South Dakota,360.1664461093256
North Dakota,Tennessee,1698.5705967328229
North Dakota,Texas,1842.1837578806503
North Dakota,Utah,1267.31580882341
North Dakota,Vermont,2124.038430534222
North Dakota,Virginia,2064.284979494383
North Dakota,Washington,1626.9716705096414
North Dakota,West Virginia,1824.4469392865874
North Dakota,Wisconsin,865.6889712881581
North Dakota,Wyoming,792.924314154475
Ohio,Alabama,916.5153200512095
Ohio,Alaska,5107.139140545668
Ohio,Arizona,2636.9688345402255
Ohio,Arkansas,1037.6128314937578
Ohio,California,3235.6201571868114
Ohio,Colorado,1929.2401088281258
Ohio,Connecticut,850.5357442480301
Ohio,Delaware,630.8719816065428
Ohio,Florida,1407.4744041024471
Ohio,Georgia,821.0633739492097
Ohio,Hawaii,7246.073076968613
Ohio,Idaho,2626.60105832844
Ohio,Illinois,527.124491613472
Ohio,Indiana,303.1127961011562
Ohio,Iowa,892.0311473056702
Ohio,Kansas,1215.4353000585627
Ohio,Kentucky,344.47058939056075
Ohio,Louisiana,1312.281930415007
Ohio,Maine,1194.8742063000223
Ohio,Maryland,530.838578352857
Ohio,Massachusetts,959.9907362017489
Ohio,Michigan,358.1834822014048
Ohio,Minnesota,1079.0653553653094
Ohio,Mississippi,1050.3997076243638
Ohio,Missouri,845.5725679032819
Ohio,Montana,2329.5831951071104
Ohio,Nebraska,1307.0535767741692
Ohio,Nevada,2939.9007469615804
Ohio,New Hampshire,986.7049559796109
Ohio,New Jersey,698.7068293383742
Ohio,New Mexico,2151.7989716744323
Ohio,New York,682.3722089088717
Ohio,North Carolina,589.3057496689327
Ohio,North Dakota,1572.2354734262574
Ohio,Ohio,0.0
Ohio,Oklahoma,1350.7468333659308
Ohio,Oregon,3226.075712311722
Ohio,Pennsylvania,470.3844813237391
Ohio,Rhode Island,954.322065262816
Ohio,South Carolina,744.2015468769553
Ohio,South Dakota,1435.1655704321024
Ohio,Tennessee,620.1232296452736
Ohio,Texas,1688.2911125827166
Ohio,Utah,2458.399807737091
Ohio,Vermont,921.8680344142198
Ohio,Virginia,492.1253903805532
Ohio,Washington,3165.2186013119167
Ohio,West Virginia,262.16011649391567
Ohio,Wisconsin,709.2780246485987
Ohio,Wyoming,2051.3902297773298
Oklahoma,Alabama,981.394351119481
Oklahoma,Alaska,4782.2768184527495
Oklahoma,Arizona,1341.373124415732
Oklahoma,Arkansas,418.9661973456338
Oklahoma,California,2047.7942932793683
Oklahoma,Colorado,836.7348300759676
Oklahoma,Connecticut,2197.871822910744
Oklahoma,Delaware,1932.4136502237614
Oklahoma,Florida,1680.6036862127573
Oklahoma,Georgia,1251.5539240223504
Oklahoma,Hawaii,6049.890496388752
Oklahoma,Idaho,1775.6859206658992
Oklahoma,Illinois,875.9664452585733
Oklahoma,Indiana,1051.9960438129879
Oklahoma,Iowa,785.9369549633118
Oklahoma,Kansas,329.8698497810531
Oklahoma,Kentucky,1118.2697510898965
Oklahoma,Louisiana,678.0962943813232
Oklahoma,Maine,2537.436936859801
Oklahoma,Maryland,1818.4588606096704
Oklahoma,Massachusetts,2310.01523553189
Oklahoma,Michigan,1367.9620518478134
Oklahoma,Minnesota,1155.0653955001783
Oklahoma,Mississippi,737.300498776053
Oklahoma,Missouri,522.6281856222812
Oklahoma,Montana,1690.7973343463577
Oklahoma,Nebraska,629.353535213119
Oklahoma,Nevada,1811.4652221598199
Oklahoma,New Hampshire,2335.2617674706976
Oklahoma,New Jersey,2029.0189353202136
Oklahoma,New Mexico,850.5378223460608
Oklahoma,New York,2033.1010812624704
Oklahoma,North Carolina,1546.6744814768178
Oklahoma,North Dakota,1351.5070402730832
Oklahoma,Ohio,1350.7468333659308
Oklahoma,Oklahoma,0.0
Oklahoma,Oregon,2350.2170206596616
Oklahoma,Pennsylvania,1810.1749154908966
Oklahoma,Rhode Island,2301.37830414548
Oklahoma,South Carolina,1472.1232953502993
Oklahoma,South Dakota,994.6957650960701
Oklahoma,Tennessee,924.9541553340816
Oklahoma,Texas,505.19278285928976
Oklahoma,Utah,1404.893906134443
Oklahoma,Vermont,2263.144586875005
Oklahoma,Virginia,1688.5911405445554
Oklahoma,Washington,2417.3567005164887
Oklahoma,West Virginia,1453.3323194128773
Oklahoma,Wisconsin,1150.543126405729
Oklahoma,Wyoming,1198.3811000510825
Oregon,Alabama,3298.4555555418224
Oregon,Alaska,2715.3150122785896
Oregon,Arizona,1512.6692994729851
Oregon,Arkansas,2735.070456112696
Oregon,California,961.9806690206821
Oregon,Colorado,1514.942847484663
Oregon,Connecticut,3958.6202854824655
Oregon,Delaware,3843.3243907554247
Oregon,Florida,4025.1122857131486
Oregon,Georgia,3530.198207862077
Oregon,Hawaii,4162.677809782177
Oregon,Idaho,604.1928332244
Oregon,Illinois,2735.870420447971
Oregon,Indiana,2972.2148286847696
Oregon,Iowa,2341.483131774684
Oregon,Kansas,2203.8881955805796
Oregon,Kentucky,3196.6557582630635
Oregon,Louisiana,3017.0191191046233
Oregon,Maine,4095.231627546174
Oregon,Maryland,3753.199935068669
Oregon,Massachusetts,4027.0048590980914
Oregon,Michigan,2982.3937410638846
Oregon,Minnesota,2202.6050549208276
Oregon,Mississippi,3079.2544256972005
Oregon,Missouri,2556.305698190574
Oregon,Montana,937.7771607773022
Oregon,Nebraska,1971.1638311716547
Oregon,Nevada,811.7013654724973
Oregon,New Hampshire,3976.604140439091
Oregon,New Jersey,3876.749095464624
Oregon,New Mexico,1728.1679393963618
Oregon,New York,3766.4831354886337
Oregon,North Carolina,3686.225510486804
Oregon,North Dakota,1745.2701568668265
Oregon,Ohio,3226.075712311722
Oregon,Oklahoma,2350.2170206596616
Oregon,Oregon,0.0
Oregon,Pennsylvania,3654.1757860002594
Oregon,Rhode Island,4051.0372047773644
Oregon,South Carolina,3694.7158752474957
Oregon,South Dakota,1791.9663099377278
Oregon,Tennessee,3135.325989830836
Oregon,Texas,2609.784350420047
Oregon,Utah,971.5069460522137
Oregon,Vermont,3867.881843464386
Oregon,Virginia,3706.4597938982715
Oregon,Washington,317.83495832290373
Oregon,West Virginia,3451.9069864814323
Oregon,Wisconsin,2561.3615578169715
Oregon,Wyoming,1203.6377250823891
Pennsylvania,Alabama,1214.990282379095
Pennsylvania,Alaska,5382.230236821291
Pennsylvania,Arizona,3106.940905968127
Pennsylvania,Arkansas,1469.7006858866255
Pennsylvania,California,3701.822755533127
Pennsylvania,Colorado,2396.385582328603
Pennsylvania,Connecticut,389.77832437692854
Pennsylvania,Delaware,202.7222408992482
Pennsylvania,Florida,1484.18361974798
Pennsylvania,Georgia,1015.8951477498052
Pennsylvania,Hawaii,7706.798904696538
Pennsylvania,Idaho,3060.6117894544323
Pennsylvania,Illinois,996.1068462611247
Pennsylvania,Indiana,772.569395873739
Pennsylvania,Iowa,1344.3557399635167
Pennsylvania,Kansas,1685.7894993556881
Pennsylvania,Kentucky,720.7829220464075
Pennsylvania,Louisiana,1682.2176752420828
Pennsylvania,Maine,785.870656684055
Pennsylvania,Maryland,173.35913882990906
Pennsylvania,Massachusetts,507.55371784473533
Pennsylvania,Michigan,677.7627978411067
Pennsylvania,Minnesota,1465.150397042909
Pennsylvania,Mississippi,1411.7161430633544
Pennsylvania,Missouri,1313.6173372663893
Pennsylvania,Montana,2739.5945511333302
Pennsylvania,Nebraska,1768.25035297118
Pennsylvania,Nevada,3402.369575224441
Pennsylvania,New Hampshire,564.5663639004011
Pennsylvania,New Jersey,229.89431050853224
Pennsylvania,New Mexico,2620.9273709492286
Pennsylvania,New York,257.5136347489364
Pennsylvania,North Carolina,596.6630667440388
Pennsylvania,North Dakota,1953.3962280217313
Pennsylvania,Ohio,470.3844813237391
Pennsylvania,Oklahoma,1810.1749154908966
Pennsylvania,Oregon,3654.1757860002594
Pennsylvania,Pennsylvania,0.0
Pennsylvania,Rhode Island,492.39135326546983
Pennsylvania,South Carolina,818.5967983155166
Pennsylvania,South Dakota,1864.3863245895493
Pennsylvania,Tennessee,987.9392665311386
Pennsylvania,Texas,2112.4899670789828
Pennsylvania,Utah,2917.816539363871
Pennsylvania,Vermont,533.3285317384109
Pennsylvania,Virginia,324.5559828259045
Pennsylvania,Washington,3572.7460791536755
Pennsylvania,West Virginia,397.06607961851455
Pennsylvania,Wisconsin,1096.2522078244572
Pennsylvania,Wyoming,2498.438384606446
Rhode Island,Alabama,1670.5506532358058
Rhode Island,Alaska,5581.977071152802
Rhode Island,Arizona,3588.346566264613
Rhode Island,Arkansas,1961.0926576420202
Rhode Island,California,4160.849574279398
Rhode Island,Colorado,2860.6089031885076
Rhode Island,Connecticut,103.78725771896815
Rhode Island,Delaware,427.9842192779353
Rhode Island,Florida,1802.655310926945
Rhode Island,Georgia,1437.4725685918645
Rhode Island,Hawaii,8148.226706222065
Rhode Island,Idaho,3469.0799751578325
Rhode Island,Illinois,1471.4721297631843
Rhode Island,Indiana,1257.2882537179196
Rhode Island,Iowa,1793.4959876353432
Rhode Island,Kansas,2165.701295795473
Rhode Island,Kentucky,1210.1077072680566
Rhode Island,Louisiana,2156.180676032918
Rhode Island,Maine,377.00002262257766
Rhode Island,Maryland,534.3548899684232
Rhode Island,Massachusetts,61.11490257971988
Rhode Island,Michigan,1082.4329105187587
Rhode Island,Minnesota,1848.5767092385404
Rhode Island,Mississippi,1885.7850269778999
Rhode Island,Missouri,1799.8637354974971
Rhode Island,Montana,3121.011360577968
Rhode Island,Nebraska,2224.155685719846
Rhode Island,Nevada,3853.609769499115
Rhode Island,New Hampshire,197.10089187430586
Rhode Island,New Jersey,295.7128738950609
Rhode Island,New Mexico,3105.0815423150666
Rhode Island,New York,289.43028755335473
Rhode Island,North Carolina,985.0397573257783
Rhode Island,North Dakota,2316.964222712249
Rhode Island,Ohio,954.322065262816
Rhode Island,Oklahoma,2301.37830414548
Rhode Island,Oregon,4051.0372047773644
Rhode Island,Pennsylvania,492.39135326546983
Rhode Island,Rhode Island,0.0
Rhode Island,South Carolina,1200.716061584535
Rhode Island,South Dakota,2279.571773664302
Rhode Island,Tennessee,1470.6562112396432
Rhode Island,Texas,2601.345722347866
Rhode Island,Utah,3364.7567403960147
Rhode Island,Vermont,280.62071907793654
Rhode Island,Virginia,716.3837129300375
Rhode Island,Washington,3943.4969526552572
Rhode Island,West Virginia,877.7612400262657
Rhode Island,Wisconsin,1497.9927096507827
Rhode Island,Wyoming,2928.5060328426453
South Carolina,Alabama,555.6266105318392
South Carolina,Alaska,5785.0417258001635
South Carolina,Arizona,2807.626098597845
South Carolina,Arkansas,1055.3615911805593
South Carolina,California,3515.696047518671
South Carolina,Colorado,2247.7422407357467
South Carolina,Connecticut,1121.565390682755
South Carolina,Delaware,777.4214193117102
South Carolina,Florida,681.146691635715
South Carolina,Georgia,266.34306258523674
South Carolina,Hawaii,7521.8382485413285
South Carolina,Idaho,3091.903005967462
South Carolina,Illinois,1014.1964119328577
South Carolina,Indiana,816.8934451280364
South Carolina,Iowa,1404.7719547387903
South Carolina,Kansas,1506.4478562712773
South Carolina,Kentucky,540.9536900247181
South Carolina,Louisiana,1066.6034887823619
South Carolina,Maine,1560.1360085105894
South Carolina,Maryland,687.412899918103
South Carolina,Massachusetts,1242.4109548837278
South Carolina,Michigan,1098.3106585345604
South Carolina,Minnesota,1715.9819039808465
South Carolina,Mississippi,821.1068402265416
South Carolina,Missouri,1138.8002031071167
South Carolina,Montana,2866.5344340573215
South Carolina,Nebraska,1725.0208430846071
South Carolina,Nevada,3262.5820823513536
South Carolina,New Hampshire,1340.9135077011358
South Carolina,New Jersey,915.0757495892527
South Carolina,New Mexico,2320.1302393866736
South Carolina,New York,1062.48099564537
South Carolina,North Carolina,222.99561815753975
South Carolina,North Dakota,2188.27616001851
South Carolina,Ohio,744.2015468769553
South Carolina,Oklahoma,1472.1232953502993
South Carolina,Oregon,3694.7158752474957
South Carolina,Pennsylvania,818.5967983155166
South Carolina,Rhode Island,1200.716061584535
South Carolina,South Carolina,0.0
South Carolina,South Dakota,1967.0527074834806
South Carolina,Tennessee,565.375110292996
South Carolina,Texas,1588.7008350360613
South Carolina,Utah,2818.5941688220237
South Carolina,Vermont,1336.9521507237075
South Carolina,Virginia,501.9655066252552
South Carolina,Washington,3687.4412367756822
South Carolina,West Virginia,515.4768946960792
South Carolina,Wisconsin,1377.3196554833428
South Carolina,Wyoming,2491.0794366515365
South Dakota,Alabama,1682.5170114850732
South Dakota,Alaska,3888.493186546218
South Dakota,Arizona,1563.9162077294034
South Dakota,Arkansas,1200.2746548917582
South Dakota,California,1938.2295075624943
South Dakota,Colorado,759.62850299201
South Dakota,Connecticut,2183.312005184316
South Dakota,Delaware,2051.74079399468
South Dakota,Florida,2424.5758779413
South Dakota,Georgia,1851.4044510363058
South Dakota,Hawaii,5872.7716427423575
South Dakota,Idaho,1196.2261271581779
South Dakota,Illinois,964.3763725966597
South Dakota,Indiana,1193.6782728606997
South Dakota,Iowa,565.6369997713842
South Dakota,Kansas,680.7352870911669
South Dakota,Kentucky,1439.6639714942899
South Dakota,Louisiana,1603.3861741661171
South Dakota,Maine,2371.472943047218
South Dakota,Maryland,1961.2665635115875
South Dakota,Massachusetts,2261.1948987949672
South Dakota,Michigan,1199.3653574447576
South Dakota,Minnesota,462.3188018502827
South Dakota,Mississippi,1538.3193500820057
South Dakota,Missouri,881.7201591616179
South Dakota,Montana,904.4336125006307
South Dakota,Nebraska,365.8124431838913
South Dakota,Nevada,1611.198851899762
South Dakota,New Hampshire,2226.195476461601
South Dakota,New Jersey,2089.0933341511322
South Dakota,New Mexico,1202.2469066735
South Dakota,New York,1991.3482307031709
South Dakota,North Carolina,1924.3520609850873
South Dakota,North Dakota,360.1664461093256
South Dakota,Ohio,1435.1655704321024
South Dakota,Oklahoma,994.6957650960701
South Dakota,Oregon,1791.9663099377278
South Dakota,Pennsylvania,1864.3863245895493
South Dakota,Rhode Island,2279.571773664302
South Dakota,South Carolina,1967.0527074834806
South Dakota,South Dakota,0.0
South Dakota,Tennessee,1440.4038484712157
South Dakota,Texas,1482.3787962536323
South Dakota,Utah,1121.0450496837998
South Dakota,Vermont,2123.0338277334304
South Dakota,Virginia,1919.6194371764188
South Dakota,Washington,1736.7253158859726
South Dakota,West Virginia,1667.4543933084171
South Dakota,Wisconsin,781.6704165341408
South Dakota,Wyoming,656.7135906053284
Tennessee,Alabama,327.2721974095961
Tennessee,Alaska,5307.99570884421
Tennessee,Arizona,2266.3186595303614
Tennessee,Arkansas,522.4581725215082
Tennessee,California,2956.9980756430155
Tennessee,Colorado,1682.6205934360796
Tennessee,Connecticut,1371.730138137827
Tennessee,Delaware,1062.5849933336578
Tennessee,Florida,1005.7177042783142
Tennessee,Georgia,411.0520000678446
Tennessee,Hawaii,6970.094819057848
Tennessee,Idaho,2533.963225665026
Tennessee,Illinois,549.8009486028764
Tennessee,Indiana,457.8086072859076
Tennessee,Iowa,896.0355555728726
Tennessee,Kansas,941.2818828100563
Tennessee,Kentucky,279.52154810941425
Tennessee,Louisiana,699.7536259052498
Tennessee,Maine,1769.4348851662805
Tennessee,Maryland,947.8350334330951
Tennessee,Massachusetts,1492.9159901575454
Tennessee,Michigan,862.9506763483703
Tennessee,Minnesota,1260.9668921810503
Tennessee,Mississippi,432.6203225634712
Tennessee,Missouri,580.5165727906706
Tennessee,Montana,2327.426399582088
Tennessee,Nebraska,1171.0853409650845
Tennessee,Nevada,2699.003666126214
Tennessee,New Hampshire,1550.414487440802
Tennessee,New Jersey,1179.114660265336
Tennessee,New Mexico,1775.3376062882105
Tennessee,New York,1239.6987182558892
Tennessee,North Carolina,622.0876322582641
Tennessee,North Dakota,1698.5705967328229
Tennessee,Ohio,620.1232296452736
Tennessee,Oklahoma,924.9541553340816
Tennessee,Oregon,3135.325989830836
Tennessee,Pennsylvania,987.9392665311386
Tennessee,Rhode Island,1470.6562112396432
Tennessee,South Carolina,565.375110292996
Tennessee,South Dakota,1440.4038484712157
Tennessee,Tennessee,0.0
Tennessee,Texas,1135.4870183373084
Tennessee,Utah,2253.219209409612
Tennessee,Vermont,1504.9394602169052
Tennessee,Virginia,791.7020160004649
Tennessee,Washington,3138.7664688012496
Tennessee,West Virginia,593.2001520246291
Tennessee,Wisconsin,979.7674569014765
Tennessee,Wyoming,1932.2366857513714
Texas,Alabama,1034.9148085448935
Texas,Alaska,5165.182081987998
Texas,Arizona,1334.9079301566826
Texas,Arkansas,650.9714608382784
Texas,California,2120.1299005979113
Texas,Colorado,1135.0045432058105
Texas,Connecticut,2500.710749187444
Texas,Delaware,2197.9859317580995
Texas,Florida,1579.6889661517298
Texas,Georgia,1329.826847392435
Texas,Hawaii,6019.837965239083
Texas,Idaho,2082.5517777861487
Texas,Illinois,1290.5043176706938
Texas,Indiana,1414.1835968932055
Texas,Iowa,1278.8506092264363
Texas,Kansas,834.6188410861257
Texas,Kentucky,1391.785646752027
Texas,Louisiana,542.4906817743312
Texas,Maine,2880.1400185289067
Texas,Maryland,2083.125679739002
Texas,Massachusetts,2620.003596476149
Texas,Michigan,1783.1894407349876
Texas,Minnesota,1658.9493248280628
Texas,Mississippi,767.6508894127594
Texas,Missouri,953.5898010079047
Texas,Montana,2081.190957608821
Texas,Nebraska,1121.9596730720814
Texas,Nevada,1951.9228433261587
Texas,New Hampshire,2666.437855448013
Texas,New Jersey,2312.55363361458
Texas,New Mexico,913.0205999746228
Texas,New York,2356.2058665543364
Texas,North Carolina,1723.8364892308373
Texas,North Dakota,1842.1837578806503
Texas,Ohio,1688.2911125827166
Texas,Oklahoma,505.19278285928976
Texas,Oregon,2609.784350420047
Texas,Pennsylvania,2112.4899670789828
Texas,Rhode Island,2601.345722347866
Texas,South Carolina,1588.7008350360613
Texas,South Dakota,1482.3787962536323
Texas,Tennessee,1135.4870183373084
Texas,Texas,0.0
Texas,Utah,1638.2780122049646
Texas,Vermont,2608.810458618049
Texas,Virginia,1925.2156543837025
Texas,Washington,2728.429568884352
Texas,West Virginia,1724.4898661398163
Texas,Wisconsin,1625.9150124422108
Texas,Wyoming,1560.9867413067698
Utah,Alabama,2376.619161570635
Utah,Alaska,3604.522945929049
Utah,Arizona,715.1512267043963
Utah,Arkansas,1807.993581461624
Utah,California,817.6091796477995
Utah,Colorado,574.2356203291746
Utah,Connecticut,3264.8382082359394
Utah,Delaware,3089.2601054624593
Utah,Florida,3085.3585834140495
Utah,Georgia,2628.337053317727
Utah,Hawaii,4788.982919896641
Utah,Idaho,503.4067703153096
Utah,Illinois,1936.7656086463244
Utah,Indiana,2174.330065277285
Utah,Iowa,1574.2880607165719
Utah,Kansas,1312.918238914072
Utah,Kentucky,2360.403667178466
Utah,Louisiana,2057.8138506598007
Utah,Maine,3484.322845463731
Utah,Maryland,2987.3705872044543
Utah,Massachusetts,3352.330859962654
Utah,Michigan,2284.9163739204337
Utah,Minnesota,1583.244876209379
Utah,Mississippi,2141.69157241379
Utah,Missouri,1691.7783363692558
Utah,Montana,761.7091204364964
Utah,Nebraska,1151.3773899467676
Utah,Nevada,491.73230108774067
Utah,New Hampshire,3328.831107678558
Utah,New Jersey,3147.3654316906986
Utah,New Mexico,770.5030117204855
Utah,New York,3075.3848370195556
Utah,North Carolina,2842.574353875167
Utah,North Dakota,1267.31580882341
Utah,Ohio,2458.399807737091
Utah,Oklahoma,1404.893906134443
Utah,Oregon,971.5069460522137
Utah,Pennsylvania,2917.816539363871
Utah,Rhode Island,3364.7567403960147
Utah,South Carolina,2818.5941688220237
Utah,South Dakota,1121.0450496837998
Utah,Tennessee,2253.219209409612
Utah,Texas,1638.2780122049646
Utah,Utah,0.0
Utah,Vermont,3229.417193663265
Utah,Virginia,2908.627814971996
Utah,Washington,1115.6780107331515
Utah,West Virginia,2652.579252653883
